PlayerID,FullName,Team,Home,K,BB,BF,GamesPlayed,Date,K%,BB%,K-BB%
553868,Norman Elenes,Sultanes de Monterrey,False,4,0,12,4,2024-10-19,33.3,0.0,33.3
553868,Norman Elenes,Sultanes de Monterrey,True,4,2,18,5,2024-10-22,22.2,11.1,11.1
553868,Norman Elenes,Sultanes de Monterrey,False,5,6,23,6,2024-10-25,21.7,26.1,-4.400000000000002
554230,Amilcar Gaxiola,Venados de Mazatlan,True,0,0,3,1,2024-10-16,0.0,0.0,0.0
554230,Amilcar Gaxiola,Venados de Mazatlan,True,0,0,5,2,2024-10-23,0.0,0.0,0.0
554230,Amilcar Gaxiola,Venados de Mazatlan,False,1,0,10,3,2024-10-25,10.0,0.0,10.0
570620,Ivan Zavala,Charros de Jalisco,False,0,0,3,1,2024-10-20,0.0,0.0,0.0
570620,Ivan Zavala,Charros de Jalisco,True,0,1,13,2,2024-10-23,0.0,7.7,-7.7
570620,Ivan Zavala,Charros de Jalisco,False,0,1,17,3,2024-10-25,0.0,5.9,-5.9
570666,Luis Cessa,Yaquis de Obregon,True,3,2,16,1,2024-10-25,18.8,12.5,6.300000000000001
571328,Jovany Lopez,Venados de Mazatlan,False,1,1,2,1,2024-10-20,50.0,50.0,0.0
571328,Jovany Lopez,Venados de Mazatlan,True,1,1,5,2,2024-10-22,20.0,20.0,0.0
572177,Nick Struck,Caneros de los Mochis,False,2,0,3,1,2024-10-12,66.7,0.0,66.7
572177,Nick Struck,Caneros de los Mochis,True,2,0,7,2,2024-10-13,28.6,0.0,28.6
572177,Nick Struck,Caneros de los Mochis,True,2,1,10,3,2024-10-16,20.0,10.0,10.0
572943,Jeff Ibarra,Algodoneros de Guasave,True,1,0,3,1,2024-10-13,33.3,0.0,33.3
572943,Jeff Ibarra,Algodoneros de Guasave,False,3,0,6,2,2024-10-20,50.0,0.0,50.0
572943,Jeff Ibarra,Algodoneros de Guasave,False,3,1,9,3,2024-10-22,33.3,11.1,22.199999999999996
572943,Jeff Ibarra,Algodoneros de Guasave,False,3,1,11,4,2024-10-24,27.3,9.1,18.200000000000003
572943,Jeff Ibarra,Algodoneros de Guasave,True,3,2,14,5,2024-10-25,21.4,14.3,7.099999999999998
585132,Raul Carrillo,Venados de Mazatlan,False,2,0,19,1,2024-10-20,10.5,0.0,10.5
585132,Raul Carrillo,Venados de Mazatlan,False,9,1,39,2,2024-10-25,23.1,2.6,20.5
592761,Caleb Smith,Mayos de Navojoa,True,5,3,22,1,2024-10-20,22.7,13.6,9.1
592761,Caleb Smith,Mayos de Navojoa,False,11,6,41,2,2024-10-24,26.8,14.6,12.200000000000001
592761,Caleb Smith,Mayos de Navojoa,True,13,8,53,3,2024-10-25,24.5,15.1,9.4
592889,Ernesto Zaragoza,Yaquis de Obregon,False,2,0,2,1,2024-10-22,100.0,0.0,100.0
592889,Ernesto Zaragoza,Yaquis de Obregon,True,3,1,6,2,2024-10-25,50.0,16.7,33.3
593372,Carlos Martinez,Yaquis de Obregon,False,3,2,13,1,2024-10-23,23.1,15.4,7.700000000000001
593372,Carlos Martinez,Yaquis de Obregon,True,10,3,44,2,2024-10-25,22.7,6.8,15.899999999999999
593594,Octavio Acosta,Mayos de Navojoa,False,3,3,21,1,2024-10-22,14.3,14.3,0.0
