date,code,description,ballColor,isStrike,isBall,eventType,ball_count,strike_count,strikeZoneTop,strikeZoneBottom,x,y,pitchNumber,pitcher_name,pitcher_id,pitch_hand,batter_name,batter_id,bat_side
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,double,1,1,3.26,1.481,78.08,169.17,2,Ivan Izaguirre,703721,Right,Jesus Fabela,652999,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,double,2,1,3.26,1.481,77.21,214.4,3,Ivan Izaguirre,703721,Right,Jesus Fabela,652999,Right
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,double,2,2,3.26,1.481,96.05,126.76,4,Ivan Izaguirre,703721,Right,Jesus Fabela,652999,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,double,2,2,3.26,1.481,121.04,131.0,5,Ivan Izaguirre,703721,Right,Jesus Fabela,652999,Right
2024-10-14,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,double,2,2,3.26,1.481,118.85,170.58,6,Ivan Izaguirre,703721,Right,Jesus Fabela,652999,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,1,0,3.26,1.481,117.97,72.57,1,Jesus Broca,695871,Left,Rudy Martin,657675,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,2,0,3.26,1.481,160.05,149.85,2,Jesus Broca,695871,Left,Rudy Martin,657675,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,single,2,1,3.26,1.481,110.08,173.88,3,Jesus Broca,695871,Left,Rudy Martin,657675,Left
2024-10-14,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,single,2,1,3.26,1.481,107.01,166.34,4,Jesus Broca,695871,Left,Rudy Martin,657675,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,grounded_into_double_play,1,0,3.26,1.481,92.99,93.31,1,Jesus Broca,695871,Left,Andrés Alvarez,687019,Right
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,grounded_into_double_play,1,1,3.26,1.481,111.83,170.58,2,Jesus Broca,695871,Left,Andrés Alvarez,687019,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,grounded_into_double_play,1,2,3.26,1.481,122.35,139.48,3,Jesus Broca,695871,Left,Andrés Alvarez,687019,Right
2024-10-14,E,"In play, run(s)","rgba(26, 86, 190, 1.0)",False,False,grounded_into_double_play,1,2,3.26,1.481,109.2,158.8,4,Jesus Broca,695871,Left,Andrés Alvarez,687019,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,1,0,2.9,1.38,140.32,208.75,1,Jesus Broca,695871,Left,Esteban Quiroz,606019,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,2,0,2.9,1.38,93.86,100.85,2,Jesus Broca,695871,Left,Esteban Quiroz,606019,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,3,0,2.9,1.38,149.53,122.99,3,Jesus Broca,695871,Left,Esteban Quiroz,606019,Left
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,walk,3,1,2.9,1.38,96.49,170.11,4,Jesus Broca,695871,Left,Esteban Quiroz,606019,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,4,1,2.9,1.38,99.56,96.61,5,Jesus Broca,695871,Left,Esteban Quiroz,606019,Left
2024-10-14,*B,Ball In Dirt,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,0,3.467,1.589,149.97,208.75,1,Jesus Broca,695871,Left,Cristian Santana,655996,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,0,3.467,1.589,109.64,71.16,2,Jesus Broca,695871,Left,Cristian Santana,655996,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,3,0,3.467,1.589,64.49,94.25,3,Jesus Broca,695871,Left,Cristian Santana,655996,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,1,3.467,1.589,100.44,160.22,4,Jesus Broca,695871,Left,Cristian Santana,655996,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,2,3.467,1.589,91.67,123.46,5,Jesus Broca,695871,Left,Cristian Santana,655996,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,2,3.467,1.589,112.27,120.17,6,Jesus Broca,695871,Left,Cristian Santana,655996,Right
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,3,3.467,1.589,117.97,163.99,7,Jesus Broca,695871,Left,Cristian Santana,655996,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.301,1.504,122.79,132.89,1,Victor Castaneda,674810,Right,Drew Avans,682183,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,1,3.301,1.504,112.71,92.84,2,Victor Castaneda,674810,Right,Drew Avans,682183,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,2,3.301,1.504,121.48,131.94,3,Victor Castaneda,674810,Right,Drew Avans,682183,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,3,3.301,1.504,91.67,119.69,4,Victor Castaneda,674810,Right,Drew Avans,682183,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,single,0,1,3.301,1.504,101.75,122.05,1,Victor Castaneda,674810,Right,Justin Wylie,687045,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,1,1,3.301,1.504,135.06,73.52,2,Victor Castaneda,674810,Right,Justin Wylie,687045,Right
2024-10-14,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,single,1,1,3.301,1.504,96.93,137.6,3,Victor Castaneda,674810,Right,Justin Wylie,687045,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,0,3.49,1.601,135.5,70.22,1,Victor Castaneda,674810,Right,Roberto Ramos,657733,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,1,3.49,1.601,112.27,139.01,2,Victor Castaneda,674810,Right,Roberto Ramos,657733,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,1,3.49,1.601,159.61,79.17,3,Victor Castaneda,674810,Right,Roberto Ramos,657733,Left
2024-10-14,T,Foul Tip,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,2,3.49,1.601,116.22,118.28,4,Victor Castaneda,674810,Right,Roberto Ramos,657733,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,2,3.49,1.601,109.2,158.8,5,Victor Castaneda,674810,Right,Roberto Ramos,657733,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,3,3.49,1.601,119.28,121.58,6,Victor Castaneda,674810,Right,Roberto Ramos,657733,Left
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,force_out,0,0,3.371,1.535,94.3,136.66,1,Victor Castaneda,674810,Right,Yadir Drake,660436,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.371,1.535,121.91,162.57,1,Victor Buelna,684118,Right,Efren Navarro,519068,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.371,1.535,82.03,208.28,2,Victor Buelna,684118,Right,Efren Navarro,519068,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,2,3.371,1.535,86.85,183.3,3,Victor Buelna,684118,Right,Efren Navarro,519068,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,2,2,3.371,1.535,165.31,109.33,4,Victor Buelna,684118,Right,Efren Navarro,519068,Left
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,2,2,3.371,1.535,114.9,189.9,5,Victor Buelna,684118,Right,Efren Navarro,519068,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.301,1.504,60.11,192.26,1,Victor Buelna,684118,Right,Ramon Rios,540204,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,1,3.301,1.504,111.83,145.61,2,Victor Buelna,684118,Right,Ramon Rios,540204,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,2,3.301,1.504,89.48,134.77,3,Victor Buelna,684118,Right,Ramon Rios,540204,Right
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,2,3.301,1.504,96.49,161.16,4,Victor Buelna,684118,Right,Ramon Rios,540204,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.467,1.589,95.18,169.17,1,Victor Buelna,684118,Right,Diosbel Arias,677690,Right
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,3.467,1.589,103.51,171.05,2,Victor Buelna,684118,Right,Diosbel Arias,677690,Right
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,3,3.467,1.589,68.0,207.34,3,Victor Buelna,684118,Right,Diosbel Arias,677690,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,walk,0,1,3.411,1.565,119.72,167.76,1,Ruben Reyes,666017,Left,Jesse Castillo,477399,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,1,1,3.411,1.565,139.89,128.65,2,Ruben Reyes,666017,Left,Jesse Castillo,477399,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,2,1,3.411,1.565,170.57,198.38,3,Ruben Reyes,666017,Left,Jesse Castillo,477399,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,3,1,3.411,1.565,145.15,214.87,4,Ruben Reyes,666017,Left,Jesse Castillo,477399,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,4,1,3.411,1.565,167.06,131.0,5,Ruben Reyes,666017,Left,Jesse Castillo,477399,Left
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,grounded_into_double_play,0,0,3.371,1.535,116.22,168.7,1,Ruben Reyes,666017,Left,Keven Lamas,685694,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.26,1.481,84.22,149.38,1,Ruben Reyes,666017,Left,Victor Labrada,700032,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,3.26,1.481,123.67,166.81,2,Ruben Reyes,666017,Left,Victor Labrada,700032,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,2,3.26,1.481,124.11,211.1,3,Ruben Reyes,666017,Left,Victor Labrada,700032,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,2,3.26,1.481,143.83,217.7,4,Ruben Reyes,666017,Left,Victor Labrada,700032,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,3,3.26,1.481,92.11,161.16,5,Ruben Reyes,666017,Left,Victor Labrada,700032,Left
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,0,0,3.371,1.535,100.0,169.17,1,Rafael Cordova,622742,Right,Ali Solis,455378,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.26,1.481,98.25,164.93,1,Rafael Cordova,622742,Right,Jesus Fabela,652999,Right
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,3.26,1.481,96.93,186.6,2,Rafael Cordova,622742,Right,Jesus Fabela,652999,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,2,3.26,1.481,125.42,104.14,3,Rafael Cordova,622742,Right,Jesus Fabela,652999,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,3,3.26,1.481,91.67,146.08,4,Rafael Cordova,622742,Right,Jesus Fabela,652999,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.26,1.481,96.93,219.59,1,Rafael Cordova,622742,Right,Rudy Martin,657675,Left
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,1,3.26,1.481,101.75,179.06,2,Rafael Cordova,622742,Right,Rudy Martin,657675,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,2,3.26,1.481,118.41,125.82,3,Rafael Cordova,622742,Right,Rudy Martin,657675,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,2,3.26,1.481,122.35,141.84,4,Rafael Cordova,622742,Right,Rudy Martin,657675,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,2,3.26,1.481,99.56,124.41,5,Rafael Cordova,622742,Right,Rudy Martin,657675,Left
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,2,3.26,1.481,110.52,145.61,6,Rafael Cordova,622742,Right,Rudy Martin,657675,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.319,1.513,57.92,113.1,1,Efrain Contreras,678713,Right,Angel Erro,652669,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,1,3.319,1.513,92.99,155.98,2,Efrain Contreras,678713,Right,Angel Erro,652669,Right
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,1,3.319,1.513,111.83,136.19,3,Efrain Contreras,678713,Right,Angel Erro,652669,Right
2024-10-14,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,single,0,0,2.8,1.34,112.27,148.91,1,Efrain Contreras,678713,Right,Jorge Flores,592312,Right
2024-10-14,E,"In play, run(s)","rgba(26, 86, 190, 1.0)",False,False,double,0,0,3.301,1.504,124.11,154.56,1,Efrain Contreras,678713,Right,Drew Avans,682183,Left
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.301,1.504,92.55,162.57,1,Efrain Contreras,678713,Right,Justin Wylie,687045,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.301,1.504,96.49,184.25,2,Efrain Contreras,678713,Right,Justin Wylie,687045,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.301,1.504,118.85,132.42,3,Efrain Contreras,678713,Right,Justin Wylie,687045,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.301,1.504,91.23,136.19,4,Efrain Contreras,678713,Right,Justin Wylie,687045,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.301,1.504,93.42,158.8,5,Efrain Contreras,678713,Right,Justin Wylie,687045,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,2,3.301,1.504,149.97,162.57,6,Efrain Contreras,678713,Right,Justin Wylie,687045,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,2,2,3.301,1.504,63.62,198.85,7,Efrain Contreras,678713,Right,Justin Wylie,687045,Right
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,2,2,3.301,1.504,96.05,160.22,8,Efrain Contreras,678713,Right,Justin Wylie,687045,Right
2024-10-14,W,Swinging Strike (Blocked),"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.49,1.601,104.82,218.17,1,Efrain Contreras,678713,Right,Roberto Ramos,657733,Left
2024-10-14,*B,Ball In Dirt,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,1,3.49,1.601,114.46,219.59,2,Efrain Contreras,678713,Right,Roberto Ramos,657733,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,1,3.49,1.601,63.18,130.06,3,Efrain Contreras,678713,Right,Roberto Ramos,657733,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,2,3.49,1.601,96.93,152.68,4,Efrain Contreras,678713,Right,Roberto Ramos,657733,Left
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,3,3.49,1.601,123.67,124.88,5,Efrain Contreras,678713,Right,Roberto Ramos,657733,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.26,1.481,109.2,126.76,1,Dan Kubiuk,703655,Right,Andrés Alvarez,687019,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,3.26,1.481,87.29,158.33,2,Dan Kubiuk,703655,Right,Andrés Alvarez,687019,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,2,3.26,1.481,68.0,140.9,3,Dan Kubiuk,703655,Right,Andrés Alvarez,687019,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,2,3.26,1.481,84.22,210.63,4,Dan Kubiuk,703655,Right,Andrés Alvarez,687019,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,2,3.26,1.481,120.16,135.71,5,Dan Kubiuk,703655,Right,Andrés Alvarez,687019,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,3,2,3.26,1.481,66.69,157.39,6,Dan Kubiuk,703655,Right,Andrés Alvarez,687019,Right
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,3,3.26,1.481,95.62,135.71,7,Dan Kubiuk,703655,Right,Andrés Alvarez,687019,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.359,1.7,60.99,116.87,1,Dan Kubiuk,703655,Right,Jose Cervantes,829259,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,1,3.359,1.7,115.78,127.23,2,Dan Kubiuk,703655,Right,Jose Cervantes,829259,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,2,3.359,1.7,93.86,131.47,3,Dan Kubiuk,703655,Right,Jose Cervantes,829259,Right
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,2,3.359,1.7,101.31,149.38,4,Dan Kubiuk,703655,Right,Jose Cervantes,829259,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,single,0,1,3.467,1.589,114.9,127.23,1,Dan Kubiuk,703655,Right,Cristian Santana,655996,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,single,0,2,3.467,1.589,97.37,155.03,2,Dan Kubiuk,703655,Right,Cristian Santana,655996,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,single,0,2,3.467,1.589,94.74,162.1,3,Dan Kubiuk,703655,Right,Cristian Santana,655996,Right
2024-10-14,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,single,0,2,3.467,1.589,100.88,138.54,4,Dan Kubiuk,703655,Right,Cristian Santana,655996,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.371,1.535,114.46,166.34,1,Dan Kubiuk,703655,Right,Efren Navarro,519068,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.371,1.535,67.56,95.66,2,Dan Kubiuk,703655,Right,Efren Navarro,519068,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,2,3.371,1.535,129.37,138.07,3,Dan Kubiuk,703655,Right,Efren Navarro,519068,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,2,3.371,1.535,94.74,157.39,4,Dan Kubiuk,703655,Right,Efren Navarro,519068,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,2,2,3.371,1.535,155.66,76.34,5,Dan Kubiuk,703655,Right,Efren Navarro,519068,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,3,2,3.371,1.535,138.57,158.8,6,Dan Kubiuk,703655,Right,Efren Navarro,519068,Left
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,3,2,3.371,1.535,117.97,128.65,7,Dan Kubiuk,703655,Right,Efren Navarro,519068,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,single,0,1,3.371,1.535,94.74,133.36,1,Roel Ramírez,641995,Right,Yadir Drake,660436,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,1,1,3.371,1.535,126.3,216.76,2,Roel Ramírez,641995,Right,Yadir Drake,660436,Right
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,single,1,2,3.371,1.535,94.74,164.46,3,Roel Ramírez,641995,Right,Yadir Drake,660436,Right
2024-10-14,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,single,1,2,3.371,1.535,98.25,134.3,4,Roel Ramírez,641995,Right,Yadir Drake,660436,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,single,0,1,3.411,1.565,132.0,164.46,1,Roel Ramírez,641995,Right,Jesse Castillo,477399,Left
2024-10-14,*B,Ball In Dirt,"rgba(39, 161, 39, 1.0)",False,True,single,1,1,3.411,1.565,103.07,219.59,2,Roel Ramírez,641995,Right,Jesse Castillo,477399,Left
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,single,1,2,3.411,1.565,94.74,157.39,3,Roel Ramírez,641995,Right,Jesse Castillo,477399,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,2,2,3.411,1.565,59.67,153.15,4,Roel Ramírez,641995,Right,Jesse Castillo,477399,Left
2024-10-14,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,single,2,2,3.411,1.565,97.37,131.0,5,Roel Ramírez,641995,Right,Jesse Castillo,477399,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,force_out,1,0,3.371,1.535,56.61,124.41,1,Roel Ramírez,641995,Right,Keven Lamas,685694,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,force_out,1,1,3.371,1.535,94.74,172.0,2,Roel Ramírez,641995,Right,Keven Lamas,685694,Right
2024-10-14,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,force_out,1,1,3.371,1.535,120.16,163.99,3,Roel Ramírez,641995,Right,Keven Lamas,685694,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,1,0,3.26,1.481,109.2,214.87,1,Roel Ramírez,641995,Right,Victor Labrada,700032,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,single,1,1,3.26,1.481,94.74,163.04,2,Roel Ramírez,641995,Right,Victor Labrada,700032,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,2,1,3.26,1.481,57.92,140.9,3,Roel Ramírez,641995,Right,Victor Labrada,700032,Left
2024-10-14,E,"In play, run(s)","rgba(26, 86, 190, 1.0)",False,False,single,2,1,3.26,1.481,112.71,168.7,4,Roel Ramírez,641995,Right,Victor Labrada,700032,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,1,0,3.371,1.535,163.55,114.04,1,David Gutierrez,664823,Right,Randy Delgado,807581,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,single,1,1,3.371,1.535,73.26,165.87,2,David Gutierrez,664823,Right,Randy Delgado,807581,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,2,1,3.371,1.535,168.38,116.87,3,David Gutierrez,664823,Right,Randy Delgado,807581,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,single,2,2,3.371,1.535,100.44,129.12,4,David Gutierrez,664823,Right,Randy Delgado,807581,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,single,2,2,3.371,1.535,97.81,180.01,5,David Gutierrez,664823,Right,Randy Delgado,807581,Left
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,3,2,3.371,1.535,142.08,73.99,6,David Gutierrez,664823,Right,Randy Delgado,807581,Left
2024-10-14,E,"In play, run(s)","rgba(26, 86, 190, 1.0)",False,False,single,3,2,3.371,1.535,114.9,166.34,7,David Gutierrez,664823,Right,Randy Delgado,807581,Left
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,2.8,1.34,105.26,183.3,1,David Gutierrez,664823,Right,Jorge Flores,592312,Right
2024-10-14,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,2.8,1.34,75.45,176.24,2,David Gutierrez,664823,Right,Jorge Flores,592312,Right
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,3,2.8,1.34,86.85,164.93,3,David Gutierrez,664823,Right,Jorge Flores,592312,Right
2024-10-14,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,0,3.301,1.504,166.18,99.9,1,David Gutierrez,664823,Right,Drew Avans,682183,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,1,3.301,1.504,100.44,131.94,2,David Gutierrez,664823,Right,Drew Avans,682183,Left
2024-10-14,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,2,3.301,1.504,109.2,170.11,3,David Gutierrez,664823,Right,Drew Avans,682183,Left
2024-10-14,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,3,3.301,1.504,94.74,174.82,4,David Gutierrez,664823,Right,Drew Avans,682183,Left
2024-10-20,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.104,1.448,106.57,99.9,1,Manny Bañuelos,544365,Left,Roel Santos,661270,Left
2024-10-20,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,1,3.104,1.448,107.89,153.62,2,Manny Bañuelos,544365,Left,Roel Santos,661270,Left
2024-10-20,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,2,3.104,1.448,112.27,168.23,3,Manny Bañuelos,544365,Left,Roel Santos,661270,Left
2024-10-20,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,2,3.104,1.448,102.63,151.73,4,Manny Bañuelos,544365,Left,Roel Santos,661270,Left
2024-10-20,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,single,0,1,3.319,1.513,106.13,136.66,1,Manny Bañuelos,544365,Left,Isaac Rodriguez,665455,Right
2024-10-20,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,1,1,3.319,1.513,153.91,174.82,2,Manny Bañuelos,544365,Left,Isaac Rodriguez,665455,Right
